芜湖市,绑架罪,2020-10-01,2020-11-01
芜湖市,绑架罪,2020-11-01,2020-12-01
芜湖市,绑架罪,2020-12-01,2021-02-01
延安市,绑架罪,2019-12-01,2020-01-01
延安市,绑架罪,2020-01-01,2020-02-01
延安市,绑架罪,2020-02-01,2020-03-01
延安市,绑架罪,2020-03-01,2020-04-01
延安市,绑架罪,2020-04-01,2020-05-01
延安市,绑架罪,2020-05-01,2020-06-01
延安市,绑架罪,2020-06-01,2020-07-01
延安市,绑架罪,2020-07-01,2020-08-01
延安市,绑架罪,2020-08-01,2020-09-01
延安市,绑架罪,2020-09-01,2020-10-01
延安市,绑架罪,2020-10-01,2020-11-01
延安市,绑架罪,2020-11-01,2020-12-01
延安市,绑架罪,2020-12-01,2021-02-01
怀化市,绑架罪,2019-12-01,2020-01-01
怀化市,绑架罪,2020-01-01,2020-02-01
怀化市,绑架罪,2020-02-01,2020-03-01
怀化市,绑架罪,2020-03-01,2020-04-01
怀化市,绑架罪,2020-04-01,2020-05-01
怀化市,绑架罪,2020-05-01,2020-06-01
怀化市,绑架罪,2020-06-01,2020-07-01
怀化市,绑架罪,2020-07-01,2020-08-01
怀化市,绑架罪,2020-08-01,2020-09-01
怀化市,绑架罪,2020-09-01,2020-10-01
怀化市,绑架罪,2020-10-01,2020-11-01
怀化市,绑架罪,2020-11-01,2020-12-01
怀化市,绑架罪,2020-12-01,2021-02-01
湛江市,绑架罪,2019-12-01,2020-01-01
湛江市,绑架罪,2020-01-01,2020-02-01
湛江市,绑架罪,2020-02-01,2020-03-01
湛江市,绑架罪,2020-03-01,2020-04-01
湛江市,绑架罪,2020-04-01,2020-05-01
湛江市,绑架罪,2020-05-01,2020-06-01
湛江市,绑架罪,2020-06-01,2020-07-01
湛江市,绑架罪,2020-07-01,2020-08-01
湛江市,绑架罪,2020-08-01,2020-09-01
湛江市,绑架罪,2020-09-01,2020-10-01
湛江市,绑架罪,2020-10-01,2020-11-01
湛江市,绑架罪,2020-11-01,2020-12-01
湛江市,绑架罪,2020-12-01,2021-02-01
固原市,绑架罪,2019-12-01,2020-01-01
固原市,绑架罪,2020-01-01,2020-02-01
固原市,绑架罪,2020-02-01,2020-03-01
固原市,绑架罪,2020-03-01,2020-04-01
固原市,绑架罪,2020-04-01,2020-05-01
固原市,绑架罪,2020-05-01,2020-06-01
固原市,绑架罪,2020-06-01,2020-07-01
固原市,绑架罪,2020-07-01,2020-08-01
固原市,绑架罪,2020-08-01,2020-09-01
固原市,绑架罪,2020-09-01,2020-10-01
固原市,绑架罪,2020-10-01,2020-11-01
固原市,绑架罪,2020-11-01,2020-12-01
固原市,绑架罪,2020-12-01,2021-02-01
肇庆市,绑架罪,2019-12-01,2020-01-01
肇庆市,绑架罪,2020-01-01,2020-02-01
肇庆市,绑架罪,2020-02-01,2020-03-01
肇庆市,绑架罪,2020-03-01,2020-04-01
肇庆市,绑架罪,2020-04-01,2020-05-01
肇庆市,绑架罪,2020-05-01,2020-06-01
肇庆市,绑架罪,2020-06-01,2020-07-01
肇庆市,绑架罪,2020-07-01,2020-08-01
肇庆市,绑架罪,2020-08-01,2020-09-01
肇庆市,绑架罪,2020-09-01,2020-10-01
肇庆市,绑架罪,2020-10-01,2020-11-01
肇庆市,绑架罪,2020-11-01,2020-12-01
肇庆市,绑架罪,2020-12-01,2021-02-01
普洱市,绑架罪,2019-12-01,2020-01-01
普洱市,绑架罪,2020-01-01,2020-02-01
普洱市,绑架罪,2020-02-01,2020-03-01
普洱市,绑架罪,2020-03-01,2020-04-01
普洱市,绑架罪,2020-04-01,2020-05-01
普洱市,绑架罪,2020-05-01,2020-06-01
普洱市,绑架罪,2020-06-01,2020-07-01
普洱市,绑架罪,2020-07-01,2020-08-01
普洱市,绑架罪,2020-08-01,2020-09-01
普洱市,绑架罪,2020-09-01,2020-10-01
普洱市,绑架罪,2020-10-01,2020-11-01
普洱市,绑架罪,2020-11-01,2020-12-01
普洱市,绑架罪,2020-12-01,2021-02-01
桂林市,绑架罪,2019-12-01,2020-01-01
桂林市,绑架罪,2020-01-01,2020-02-01
桂林市,绑架罪,2020-02-01,2020-03-01
桂林市,绑架罪,2020-03-01,2020-04-01
桂林市,绑架罪,2020-04-01,2020-05-01
桂林市,绑架罪,2020-05-01,2020-06-01
桂林市,绑架罪,2020-06-01,2020-07-01
桂林市,绑架罪,2020-07-01,2020-08-01
桂林市,绑架罪,2020-08-01,2020-09-01
桂林市,绑架罪,2020-09-01,2020-10-01
桂林市,绑架罪,2020-10-01,2020-11-01
桂林市,绑架罪,2020-11-01,2020-12-01
桂林市,绑架罪,2020-12-01,2021-02-01
锡林郭勒盟,绑架罪,2019-12-01,2020-01-01
锡林郭勒盟,绑架罪,2020-01-01,2020-02-01
锡林郭勒盟,绑架罪,2020-02-01,2020-03-01
锡林郭勒盟,绑架罪,2020-03-01,2020-04-01
锡林郭勒盟,绑架罪,2020-04-01,2020-05-01
锡林郭勒盟,绑架罪,2020-05-01,2020-06-01
锡林郭勒盟,绑架罪,2020-06-01,2020-07-01
锡林郭勒盟,绑架罪,2020-07-01,2020-08-01
锡林郭勒盟,绑架罪,2020-08-01,2020-09-01
锡林郭勒盟,绑架罪,2020-09-01,2020-10-01
锡林郭勒盟,绑架罪,2020-10-01,2020-11-01
锡林郭勒盟,绑架罪,2020-11-01,2020-12-01
锡林郭勒盟,绑架罪,2020-12-01,2021-02-01
梅州市,绑架罪,2019-12-01,2020-01-01
梅州市,绑架罪,2020-01-01,2020-02-01
梅州市,绑架罪,2020-02-01,2020-03-01
梅州市,绑架罪,2020-03-01,2020-04-01
梅州市,绑架罪,2020-04-01,2020-05-01
梅州市,绑架罪,2020-05-01,2020-06-01
梅州市,绑架罪,2020-06-01,2020-07-01
梅州市,绑架罪,2020-07-01,2020-08-01
梅州市,绑架罪,2020-08-01,2020-09-01
梅州市,绑架罪,2020-09-01,2020-10-01
梅州市,绑架罪,2020-10-01,2020-11-01
梅州市,绑架罪,2020-11-01,2020-12-01
梅州市,绑架罪,2020-12-01,2021-02-01
驻马店市,绑架罪,2019-12-01,2020-01-01
驻马店市,绑架罪,2020-01-01,2020-02-01
驻马店市,绑架罪,2020-02-01,2020-03-01
驻马店市,绑架罪,2020-03-01,2020-04-01
驻马店市,绑架罪,2020-04-01,2020-05-01
驻马店市,绑架罪,2020-05-01,2020-06-01
驻马店市,绑架罪,2020-06-01,2020-07-01
驻马店市,绑架罪,2020-07-01,2020-08-01
驻马店市,绑架罪,2020-08-01,2020-09-01
驻马店市,绑架罪,2020-09-01,2020-10-01
驻马店市,绑架罪,2020-10-01,2020-11-01
驻马店市,绑架罪,2020-11-01,2020-12-01
驻马店市,绑架罪,2020-12-01,2021-02-01
南充市,绑架罪,2019-12-01,2020-01-01
南充市,绑架罪,2020-01-01,2020-02-01
南充市,绑架罪,2020-02-01,2020-03-01
南充市,绑架罪,2020-03-01,2020-04-01
南充市,绑架罪,2020-04-01,2020-05-01
南充市,绑架罪,2020-05-01,2020-06-01
南充市,绑架罪,2020-06-01,2020-07-01
南充市,绑架罪,2020-07-01,2020-08-01
南充市,绑架罪,2020-08-01,2020-09-01
南充市,绑架罪,2020-09-01,2020-10-01
南充市,绑架罪,2020-10-01,2020-11-01
南充市,绑架罪,2020-11-01,2020-12-01
南充市,绑架罪,2020-12-01,2021-02-01
朝阳市,绑架罪,2019-12-01,2020-01-01
朝阳市,绑架罪,2020-01-01,2020-02-01
朝阳市,绑架罪,2020-02-01,2020-03-01
朝阳市,绑架罪,2020-03-01,2020-04-01
朝阳市,绑架罪,2020-04-01,2020-05-01
朝阳市,绑架罪,2020-05-01,2020-06-01
朝阳市,绑架罪,2020-06-01,2020-07-01
朝阳市,绑架罪,2020-07-01,2020-08-01
朝阳市,绑架罪,2020-08-01,2020-09-01
朝阳市,绑架罪,2020-09-01,2020-10-01
朝阳市,绑架罪,2020-10-01,2020-11-01
朝阳市,绑架罪,2020-11-01,2020-12-01
朝阳市,绑架罪,2020-12-01,2021-02-01
阜新市,绑架罪,2019-12-01,2020-01-01
阜新市,绑架罪,2020-01-01,2020-02-01
阜新市,绑架罪,2020-02-01,2020-03-01
阜新市,绑架罪,2020-03-01,2020-04-01
阜新市,绑架罪,2020-04-01,2020-05-01
阜新市,绑架罪,2020-05-01,2020-06-01
阜新市,绑架罪,2020-06-01,2020-07-01
阜新市,绑架罪,2020-07-01,2020-08-01
阜新市,绑架罪,2020-08-01,2020-09-01
阜新市,绑架罪,2020-09-01,2020-10-01
阜新市,绑架罪,2020-10-01,2020-11-01
阜新市,绑架罪,2020-11-01,2020-12-01
阜新市,绑架罪,2020-12-01,2021-02-01
绍兴市,绑架罪,2019-12-01,2020-01-01
绍兴市,绑架罪,2020-01-01,2020-02-01
绍兴市,绑架罪,2020-02-01,2020-03-01
绍兴市,绑架罪,2020-03-01,2020-04-01
绍兴市,绑架罪,2020-04-01,2020-05-01
绍兴市,绑架罪,2020-05-01,2020-06-01
绍兴市,绑架罪,2020-06-01,2020-07-01
绍兴市,绑架罪,2020-07-01,2020-08-01
绍兴市,绑架罪,2020-08-01,2020-09-01
绍兴市,绑架罪,2020-09-01,2020-10-01
绍兴市,绑架罪,2020-10-01,2020-11-01
绍兴市,绑架罪,2020-11-01,2020-12-01
绍兴市,绑架罪,2020-12-01,2021-02-01
淮安市,绑架罪,2019-12-01,2020-01-01
淮安市,绑架罪,2020-01-01,2020-02-01
淮安市,绑架罪,2020-02-01,2020-03-01
淮安市,绑架罪,2020-03-01,2020-04-01
淮安市,绑架罪,2020-04-01,2020-05-01
淮安市,绑架罪,2020-05-01,2020-06-01
淮安市,绑架罪,2020-06-01,2020-07-01
淮安市,绑架罪,2020-07-01,2020-08-01
淮安市,绑架罪,2020-08-01,2020-09-01
淮安市,绑架罪,2020-09-01,2020-10-01
淮安市,绑架罪,2020-10-01,2020-11-01
淮安市,绑架罪,2020-11-01,2020-12-01
淮安市,绑架罪,2020-12-01,2021-02-01
山南市,绑架罪,2019-12-01,2020-01-01
山南市,绑架罪,2020-01-01,2020-02-01
山南市,绑架罪,2020-02-01,2020-03-01
山南市,绑架罪,2020-03-01,2020-04-01
山南市,绑架罪,2020-04-01,2020-05-01
山南市,绑架罪,2020-05-01,2020-06-01
山南市,绑架罪,2020-06-01,2020-07-01
山南市,绑架罪,2020-07-01,2020-08-01
山南市,绑架罪,2020-08-01,2020-09-01
山南市,绑架罪,2020-09-01,2020-10-01
山南市,绑架罪,2020-10-01,2020-11-01
山南市,绑架罪,2020-11-01,2020-12-01
山南市,绑架罪,2020-12-01,2021-02-01
菏泽市,绑架罪,2019-12-01,2020-01-01
菏泽市,绑架罪,2020-01-01,2020-02-01
菏泽市,绑架罪,2020-02-01,2020-03-01
菏泽市,绑架罪,2020-03-01,2020-04-01
菏泽市,绑架罪,2020-04-01,2020-05-01
菏泽市,绑架罪,2020-05-01,2020-06-01
菏泽市,绑架罪,2020-06-01,2020-07-01
菏泽市,绑架罪,2020-07-01,2020-08-01
菏泽市,绑架罪,2020-08-01,2020-09-01
菏泽市,绑架罪,2020-09-01,2020-10-01
菏泽市,绑架罪,2020-10-01,2020-11-01
菏泽市,绑架罪,2020-11-01,2020-12-01
菏泽市,绑架罪,2020-12-01,2021-02-01
鄂州市,绑架罪,2019-12-01,2020-01-01
鄂州市,绑架罪,2020-01-01,2020-02-01
鄂州市,绑架罪,2020-02-01,2020-03-01
鄂州市,绑架罪,2020-03-01,2020-04-01
鄂州市,绑架罪,2020-04-01,2020-05-01
鄂州市,绑架罪,2020-05-01,2020-06-01
鄂州市,绑架罪,2020-06-01,2020-07-01
鄂州市,绑架罪,2020-07-01,2020-08-01
鄂州市,绑架罪,2020-08-01,2020-09-01
鄂州市,绑架罪,2020-09-01,2020-10-01
鄂州市,绑架罪,2020-10-01,2020-11-01
鄂州市,绑架罪,2020-11-01,2020-12-01
鄂州市,绑架罪,2020-12-01,2021-02-01
威海市,绑架罪,2019-12-01,2020-01-01
威海市,绑架罪,2020-01-01,2020-02-01
威海市,绑架罪,2020-02-01,2020-03-01
威海市,绑架罪,2020-03-01,2020-04-01
威海市,绑架罪,2020-04-01,2020-05-01
威海市,绑架罪,2020-05-01,2020-06-01
威海市,绑架罪,2020-06-01,2020-07-01
威海市,绑架罪,2020-07-01,2020-08-01
威海市,绑架罪,2020-08-01,2020-09-01
威海市,绑架罪,2020-09-01,2020-10-01
威海市,绑架罪,2020-10-01,2020-11-01
威海市,绑架罪,2020-11-01,2020-12-01
威海市,绑架罪,2020-12-01,2021-02-01
河池市,绑架罪,2019-12-01,2020-01-01
河池市,绑架罪,2020-01-01,2020-02-01
河池市,绑架罪,2020-02-01,2020-03-01
河池市,绑架罪,2020-03-01,2020-04-01
河池市,绑架罪,2020-04-01,2020-05-01
河池市,绑架罪,2020-05-01,2020-06-01
河池市,绑架罪,2020-06-01,2020-07-01
河池市,绑架罪,2020-07-01,2020-08-01
河池市,绑架罪,2020-08-01,2020-09-01
河池市,绑架罪,2020-09-01,2020-10-01
河池市,绑架罪,2020-10-01,2020-11-01
河池市,绑架罪,2020-11-01,2020-12-01
河池市,绑架罪,2020-12-01,2021-02-01
商丘市,绑架罪,2019-12-01,2020-01-01
商丘市,绑架罪,2020-01-01,2020-02-01
商丘市,绑架罪,2020-02-01,2020-03-01
商丘市,绑架罪,2020-03-01,2020-04-01
商丘市,绑架罪,2020-04-01,2020-05-01
商丘市,绑架罪,2020-05-01,2020-06-01
商丘市,绑架罪,2020-06-01,2020-07-01
商丘市,绑架罪,2020-07-01,2020-08-01
商丘市,绑架罪,2020-08-01,2020-09-01
商丘市,绑架罪,2020-09-01,2020-10-01
商丘市,绑架罪,2020-10-01,2020-11-01
商丘市,绑架罪,2020-11-01,2020-12-01
商丘市,绑架罪,2020-12-01,2021-02-01
大连市,绑架罪,2019-12-01,2020-01-01
大连市,绑架罪,2020-01-01,2020-02-01
大连市,绑架罪,2020-02-01,2020-03-01
大连市,绑架罪,2020-03-01,2020-04-01
大连市,绑架罪,2020-04-01,2020-05-01
大连市,绑架罪,2020-05-01,2020-06-01
大连市,绑架罪,2020-06-01,2020-07-01
大连市,绑架罪,2020-07-01,2020-08-01
大连市,绑架罪,2020-08-01,2020-09-01
大连市,绑架罪,2020-09-01,2020-10-01
大连市,绑架罪,2020-10-01,2020-11-01
大连市,绑架罪,2020-11-01,2020-12-01
大连市,绑架罪,2020-12-01,2021-02-01
宿迁市,绑架罪,2019-12-01,2020-01-01
宿迁市,绑架罪,2020-01-01,2020-02-01
宿迁市,绑架罪,2020-02-01,2020-03-01
宿迁市,绑架罪,2020-03-01,2020-04-01
宿迁市,绑架罪,2020-04-01,2020-05-01
宿迁市,绑架罪,2020-05-01,2020-06-01
宿迁市,绑架罪,2020-06-01,2020-07-01
宿迁市,绑架罪,2020-07-01,2020-08-01
宿迁市,绑架罪,2020-08-01,2020-09-01
宿迁市,绑架罪,2020-09-01,2020-10-01
宿迁市,绑架罪,2020-10-01,2020-11-01
宿迁市,绑架罪,2020-11-01,2020-12-01
宿迁市,绑架罪,2020-12-01,2021-02-01
绥化市,绑架罪,2019-12-01,2020-01-01
绥化市,绑架罪,2020-01-01,2020-02-01
绥化市,绑架罪,2020-02-01,2020-03-01
绥化市,绑架罪,2020-03-01,2020-04-01
绥化市,绑架罪,2020-04-01,2020-05-01
绥化市,绑架罪,2020-05-01,2020-06-01
绥化市,绑架罪,2020-06-01,2020-07-01
绥化市,绑架罪,2020-07-01,2020-08-01
绥化市,绑架罪,2020-08-01,2020-09-01
绥化市,绑架罪,2020-09-01,2020-10-01
绥化市,绑架罪,2020-10-01,2020-11-01
绥化市,绑架罪,2020-11-01,2020-12-01
绥化市,绑架罪,2020-12-01,2021-02-01
周口市,绑架罪,2019-12-01,2020-01-01
周口市,绑架罪,2020-01-01,2020-02-01
周口市,绑架罪,2020-02-01,2020-03-01
周口市,绑架罪,2020-03-01,2020-04-01
周口市,绑架罪,2020-04-01,2020-05-01
周口市,绑架罪,2020-05-01,2020-06-01
周口市,绑架罪,2020-06-01,2020-07-01
周口市,绑架罪,2020-07-01,2020-08-01
周口市,绑架罪,2020-08-01,2020-09-01
周口市,绑架罪,2020-09-01,2020-10-01
周口市,绑架罪,2020-10-01,2020-11-01
周口市,绑架罪,2020-11-01,2020-12-01
周口市,绑架罪,2020-12-01,2021-02-01
吴忠市,绑架罪,2019-12-01,2020-01-01
吴忠市,绑架罪,2020-01-01,2020-02-01
吴忠市,绑架罪,2020-02-01,2020-03-01
吴忠市,绑架罪,2020-03-01,2020-04-01
吴忠市,绑架罪,2020-04-01,2020-05-01
吴忠市,绑架罪,2020-05-01,2020-06-01
吴忠市,绑架罪,2020-06-01,2020-07-01
吴忠市,绑架罪,2020-07-01,2020-08-01
吴忠市,绑架罪,2020-08-01,2020-09-01
吴忠市,绑架罪,2020-09-01,2020-10-01
吴忠市,绑架罪,2020-10-01,2020-11-01
吴忠市,绑架罪,2020-11-01,2020-12-01
吴忠市,绑架罪,2020-12-01,2021-02-01
黔西南布依族苗族自治州,绑架罪,2019-12-01,2020-01-01
黔西南布依族苗族自治州,绑架罪,2020-01-01,2020-02-01
黔西南布依族苗族自治州,绑架罪,2020-02-01,2020-03-01
黔西南布依族苗族自治州,绑架罪,2020-03-01,2020-04-01
黔西南布依族苗族自治州,绑架罪,2020-04-01,2020-05-01
黔西南布依族苗族自治州,绑架罪,2020-05-01,2020-06-01
黔西南布依族苗族自治州,绑架罪,2020-06-01,2020-07-01
黔西南布依族苗族自治州,绑架罪,2020-07-01,2020-08-01
黔西南布依族苗族自治州,绑架罪,2020-08-01,2020-09-01
黔西南布依族苗族自治州,绑架罪,2020-09-01,2020-10-01
黔西南布依族苗族自治州,绑架罪,2020-10-01,2020-11-01
黔西南布依族苗族自治州,绑架罪,2020-11-01,2020-12-01
黔西南布依族苗族自治州,绑架罪,2020-12-01,2021-02-01
宜宾市,绑架罪,2019-12-01,2020-01-01
宜宾市,绑架罪,2020-01-01,2020-02-01
宜宾市,绑架罪,2020-02-01,2020-03-01
宜宾市,绑架罪,2020-03-01,2020-04-01
宜宾市,绑架罪,2020-04-01,2020-05-01
宜宾市,绑架罪,2020-05-01,2020-06-01
宜宾市,绑架罪,2020-06-01,2020-07-01
宜宾市,绑架罪,2020-07-01,2020-08-01
宜宾市,绑架罪,2020-08-01,2020-09-01
宜宾市,绑架罪,2020-09-01,2020-10-01
宜宾市,绑架罪,2020-10-01,2020-11-01
宜宾市,绑架罪,2020-11-01,2020-12-01
宜宾市,绑架罪,2020-12-01,2021-02-01
嘉峪关市,绑架罪,2019-12-01,2020-01-01
嘉峪关市,绑架罪,2020-01-01,2020-02-01
嘉峪关市,绑架罪,2020-02-01,2020-03-01
嘉峪关市,绑架罪,2020-03-01,2020-04-01
嘉峪关市,绑架罪,2020-04-01,2020-05-01
嘉峪关市,绑架罪,2020-05-01,2020-06-01
嘉峪关市,绑架罪,2020-06-01,2020-07-01
嘉峪关市,绑架罪,2020-07-01,2020-08-01
嘉峪关市,绑架罪,2020-08-01,2020-09-01
嘉峪关市,绑架罪,2020-09-01,2020-10-01
嘉峪关市,绑架罪,2020-10-01,2020-11-01
嘉峪关市,绑架罪,2020-11-01,2020-12-01
嘉峪关市,绑架罪,2020-12-01,2021-02-01
玉林市,绑架罪,2019-12-01,2020-01-01
玉林市,绑架罪,2020-01-01,2020-02-01
玉林市,绑架罪,2020-02-01,2020-03-01
玉林市,绑架罪,2020-03-01,2020-04-01
玉林市,绑架罪,2020-04-01,2020-05-01
玉林市,绑架罪,2020-05-01,2020-06-01
玉林市,绑架罪,2020-06-01,2020-07-01
玉林市,绑架罪,2020-07-01,2020-08-01
玉林市,绑架罪,2020-08-01,2020-09-01
玉林市,绑架罪,2020-09-01,2020-10-01
玉林市,绑架罪,2020-10-01,2020-11-01
玉林市,绑架罪,2020-11-01,2020-12-01
玉林市,绑架罪,2020-12-01,2021-02-01
黄南藏族自治州,绑架罪,2019-12-01,2020-01-01
黄南藏族自治州,绑架罪,2020-01-01,2020-02-01
黄南藏族自治州,绑架罪,2020-02-01,2020-03-01
黄南藏族自治州,绑架罪,2020-03-01,2020-04-01
黄南藏族自治州,绑架罪,2020-04-01,2020-05-01
黄南藏族自治州,绑架罪,2020-05-01,2020-06-01
黄南藏族自治州,绑架罪,2020-06-01,2020-07-01
黄南藏族自治州,绑架罪,2020-07-01,2020-08-01
黄南藏族自治州,绑架罪,2020-08-01,2020-09-01
黄南藏族自治州,绑架罪,2020-09-01,2020-10-01
黄南藏族自治州,绑架罪,2020-10-01,2020-11-01
黄南藏族自治州,绑架罪,2020-11-01,2020-12-01
黄南藏族自治州,绑架罪,2020-12-01,2021-02-01
大庆市,绑架罪,2019-12-01,2020-01-01
大庆市,绑架罪,2020-01-01,2020-02-01
大庆市,绑架罪,2020-02-01,2020-03-01
大庆市,绑架罪,2020-03-01,2020-04-01
大庆市,绑架罪,2020-04-01,2020-05-01
大庆市,绑架罪,2020-05-01,2020-06-01
大庆市,绑架罪,2020-06-01,2020-07-01
大庆市,绑架罪,2020-07-01,2020-08-01
大庆市,绑架罪,2020-08-01,2020-09-01
大庆市,绑架罪,2020-09-01,2020-10-01
大庆市,绑架罪,2020-10-01,2020-11-01
大庆市,绑架罪,2020-11-01,2020-12-01
大庆市,绑架罪,2020-12-01,2021-02-01
莆田市,绑架罪,2019-12-01,2020-01-01
莆田市,绑架罪,2020-01-01,2020-02-01
莆田市,绑架罪,2020-02-01,2020-03-01
莆田市,绑架罪,2020-03-01,2020-04-01
莆田市,绑架罪,2020-04-01,2020-05-01
莆田市,绑架罪,2020-05-01,2020-06-01
莆田市,绑架罪,2020-06-01,2020-07-01
莆田市,绑架罪,2020-07-01,2020-08-01
莆田市,绑架罪,2020-08-01,2020-09-01
莆田市,绑架罪,2020-09-01,2020-10-01
莆田市,绑架罪,2020-10-01,2020-11-01
莆田市,绑架罪,2020-11-01,2020-12-01
莆田市,绑架罪,2020-12-01,2021-02-01
金昌市,绑架罪,2019-12-01,2020-01-01
金昌市,绑架罪,2020-01-01,2020-02-01
金昌市,绑架罪,2020-02-01,2020-03-01
金昌市,绑架罪,2020-03-01,2020-04-01
金昌市,绑架罪,2020-04-01,2020-05-01
金昌市,绑架罪,2020-05-01,2020-06-01
金昌市,绑架罪,2020-06-01,2020-07-01
金昌市,绑架罪,2020-07-01,2020-08-01
金昌市,绑架罪,2020-08-01,2020-09-01
金昌市,绑架罪,2020-09-01,2020-10-01
金昌市,绑架罪,2020-10-01,2020-11-01
金昌市,绑架罪,2020-11-01,2020-12-01
金昌市,绑架罪,2020-12-01,2021-02-01
杭州市,绑架罪,2019-12-01,2020-01-01
杭州市,绑架罪,2020-01-01,2020-02-01
杭州市,绑架罪,2020-02-01,2020-03-01
杭州市,绑架罪,2020-03-01,2020-04-01
杭州市,绑架罪,2020-04-01,2020-05-01
杭州市,绑架罪,2020-05-01,2020-06-01
杭州市,绑架罪,2020-06-01,2020-07-01
杭州市,绑架罪,2020-07-01,2020-08-01
杭州市,绑架罪,2020-08-01,2020-09-01
杭州市,绑架罪,2020-09-01,2020-10-01
杭州市,绑架罪,2020-10-01,2020-11-01
杭州市,绑架罪,2020-11-01,2020-12-01
杭州市,绑架罪,2020-12-01,2021-02-01
焦作市,绑架罪,2019-12-01,2020-01-01
焦作市,绑架罪,2020-01-01,2020-02-01
焦作市,绑架罪,2020-02-01,2020-03-01
焦作市,绑架罪,2020-03-01,2020-04-01
焦作市,绑架罪,2020-04-01,2020-05-01
焦作市,绑架罪,2020-05-01,2020-06-01
焦作市,绑架罪,2020-06-01,2020-07-01
焦作市,绑架罪,2020-07-01,2020-08-01
焦作市,绑架罪,2020-08-01,2020-09-01
焦作市,绑架罪,2020-09-01,2020-10-01
焦作市,绑架罪,2020-10-01,2020-11-01
焦作市,绑架罪,2020-11-01,2020-12-01
焦作市,绑架罪,2020-12-01,2021-02-01
河源市,绑架罪,2019-12-01,2020-01-01
河源市,绑架罪,2020-01-01,2020-02-01
河源市,绑架罪,2020-02-01,2020-03-01
河源市,绑架罪,2020-03-01,2020-04-01
河源市,绑架罪,2020-04-01,2020-05-01
河源市,绑架罪,2020-05-01,2020-06-01
河源市,绑架罪,2020-06-01,2020-07-01
河源市,绑架罪,2020-07-01,2020-08-01
河源市,绑架罪,2020-08-01,2020-09-01
河源市,绑架罪,2020-09-01,2020-10-01
河源市,绑架罪,2020-10-01,2020-11-01
河源市,绑架罪,2020-11-01,2020-12-01
河源市,绑架罪,2020-12-01,2021-02-01
达州市,绑架罪,2019-12-01,2020-01-01
达州市,绑架罪,2020-01-01,2020-02-01
达州市,绑架罪,2020-02-01,2020-03-01
达州市,绑架罪,2020-03-01,2020-04-01
达州市,绑架罪,2020-04-01,2020-05-01
达州市,绑架罪,2020-05-01,2020-06-01
达州市,绑架罪,2020-06-01,2020-07-01
达州市,绑架罪,2020-07-01,2020-08-01
达州市,绑架罪,2020-08-01,2020-09-01
达州市,绑架罪,2020-09-01,2020-10-01
达州市,绑架罪,2020-10-01,2020-11-01
达州市,绑架罪,2020-11-01,2020-12-01
达州市,绑架罪,2020-12-01,2021-02-01
保山市,绑架罪,2019-12-01,2020-01-01
保山市,绑架罪,2020-01-01,2020-02-01
保山市,绑架罪,2020-02-01,2020-03-01
保山市,绑架罪,2020-03-01,2020-04-01
保山市,绑架罪,2020-04-01,2020-05-01
保山市,绑架罪,2020-05-01,2020-06-01
保山市,绑架罪,2020-06-01,2020-07-01
保山市,绑架罪,2020-07-01,2020-08-01
保山市,绑架罪,2020-08-01,2020-09-01
保山市,绑架罪,2020-09-01,2020-10-01
保山市,绑架罪,2020-10-01,2020-11-01
保山市,绑架罪,2020-11-01,2020-12-01
保山市,绑架罪,2020-12-01,2021-02-01
盘锦市,绑架罪,2019-12-01,2020-01-01
盘锦市,绑架罪,2020-01-01,2020-02-01
盘锦市,绑架罪,2020-02-01,2020-03-01
盘锦市,绑架罪,2020-03-01,2020-04-01
盘锦市,绑架罪,2020-04-01,2020-05-01
盘锦市,绑架罪,2020-05-01,2020-06-01
盘锦市,绑架罪,2020-06-01,2020-07-01
盘锦市,绑架罪,2020-07-01,2020-08-01
盘锦市,绑架罪,2020-08-01,2020-09-01
盘锦市,绑架罪,2020-09-01,2020-10-01
盘锦市,绑架罪,2020-10-01,2020-11-01
盘锦市,绑架罪,2020-11-01,2020-12-01
盘锦市,绑架罪,2020-12-01,2021-02-01
广元市,绑架罪,2019-12-01,2020-01-01
广元市,绑架罪,2020-01-01,2020-02-01
广元市,绑架罪,2020-02-01,2020-03-01
广元市,绑架罪,2020-03-01,2020-04-01
广元市,绑架罪,2020-04-01,2020-05-01
广元市,绑架罪,2020-05-01,2020-06-01
广元市,绑架罪,2020-06-01,2020-07-01
广元市,绑架罪,2020-07-01,2020-08-01
广元市,绑架罪,2020-08-01,2020-09-01
广元市,绑架罪,2020-09-01,2020-10-01
广元市,绑架罪,2020-10-01,2020-11-01
广元市,绑架罪,2020-11-01,2020-12-01
广元市,绑架罪,2020-12-01,2021-02-01
延边朝鲜族自治州,绑架罪,2019-12-01,2020-01-01
延边朝鲜族自治州,绑架罪,2020-01-01,2020-02-01
延边朝鲜族自治州,绑架罪,2020-02-01,2020-03-01
延边朝鲜族自治州,绑架罪,2020-03-01,2020-04-01
延边朝鲜族自治州,绑架罪,2020-04-01,2020-05-01
延边朝鲜族自治州,绑架罪,2020-05-01,2020-06-01
延边朝鲜族自治州,绑架罪,2020-06-01,2020-07-01
延边朝鲜族自治州,绑架罪,2020-07-01,2020-08-01
延边朝鲜族自治州,绑架罪,2020-08-01,2020-09-01
延边朝鲜族自治州,绑架罪,2020-09-01,2020-10-01
